job_id,title,company,Industry,location,posting_date
4970,"Technical Lead, Core Data Center Operations",Roblox,Cargo Checker,"Ashburn, VA",2024-01-12
4971,Data Communications Technician,PuzzleHR,Balance Assembler,"New York, NY",2024-01-12
4972,Certified Medical Laboratory Scientist (MLS) Supervisor - Blood Bank,Cross Country Search,Biologist,"Nashville, TN",2024-01-12
4973,Senior Site Reliability Engineer - Data Management (SQL Server),Visa,Bar Attendant,"Ashburn, VA",2024-01-12
4974,2024 MiLB Data Operations (Seasonal),Major League Baseball (MLB),Cargo Checker,"El Paso, TX",2024-01-12
4975,Cloud Support Engineer-Big Data,Amazon Web Services (AWS),Chef,"Seattle, WA",2024-01-12
4976,"Medical Technologist / MLT - Full Time Evenings, Blood Bank - $5,000 Sign-on Bonus",Cleveland Clinic,Biologist,"Cleveland, OH",2024-01-12
4977,Medical Lab Technologist (MLT),North York General Hospital,Biologist,"Toronto, Ontario, Canada",2024-01-12
4978,"Machine Learning Engineer, Identity",Stripe,Mechanical Research Engineer,"Toronto, Ontario, Canada",2024-01-13
4979,Medical Laboratory Technologist - MT / Medical Laboratory Technologist - MLT,Cross Country Allied,Biologist,"Vicksburg, MS",2024-01-12
4980,"Medical Laboratory Scientist or MLT (Hematology) - Full or Part Time (0.6-1.0 FTE), 3rd Shift;  *Sign-On Bonus Offered!",Wisconsin Diagnostic Laboratories,Biologist,"Milwaukee, WI",2024-01-12
4981,Data Governance Manager,Modular Mining,Auditor,"Tucson, AZ",2024-01-12
4982,Data Privacy Attorney,Jobot,Tax Attorney,"Boulder, CO",2024-01-17
4983,"Medical Technologist / MLT - Generalist, Full Time Evenings - $5,000 Sign On Bonus",Cleveland Clinic,Biologist,"Twinsburg, OH",2024-01-12
4984,Senior Data Scientist,Harnham,Biologist,"Birmingham, England, United Kingdom",2024-01-12
4985,"MLT, MLS, or Microbiologist/Sr. Microbiologist",State of South Dakota,Biologist,"Pierre, SD",2024-01-12
4986,Medical Laboratory Technologist - MT / Medical Laboratory Technologist - MLT,Cross Country Allied,Biologist,"West Des Moines, IA",2024-01-12
4987,Lead Machine Learning Engineer,Jobs for Humanity,Mechanical Research Engineer,"McLean, VA",2024-01-13
4988,ML & Data Platform Engineer – Quantitative Hedge Fund,Winston Fox,Computer Operator,"London, England, United Kingdom",2024-01-13
4989,"Class 1 Truck Driver, Kamloops - Linehaul",Van-Kam Freightways Ltd.,Bookmobile Driver,"Kamloops, British Columbia, Canada",2024-01-12
4990,Medical Laboratory Technologist - MT / Medical Laboratory Technologist - MLT,Cross Country Allied,Biologist,"Des Moines, IA",2024-01-12
4991,Medical Technologist / Medical Lab Technician (MT/MLT) - Lab - Chabert - Nights - Sign On Bonus,Ochsner Health,Biologist,"Houma, LA",2024-01-12
4992,"Environmental, Health, and Safety Manager (Data Center Construction)",SAVI EHS,Bridge Inspector,"Wenatchee, WA",2024-01-12
4993,Medical Technologist/MLT - Full Time,Mercy,Biologist,"Rogers, AR",2024-01-12
4994,Medical Laboratory Technician(MLT) - Day Shift,Exceptional Healthcare Inc.,Biologist,"Bullhead City, AZ",2024-01-12
4995,DATA SCIENTIST (PYTHON PROGRAMMER),Concurrent Technologies Corporation,Biologist,"Springfield, VA",2024-01-12
4996,2024 MLB Data Operations (Seasonal),Major League Baseball (MLB),Cargo Checker,"Denver, CO",2024-01-12
4997,Laboratory Scientist/MLS/CLS/MT - Hematology - Days,VCU Health,Biologist,"Richmond, VA",2024-01-12
4998,Azure Data Warehouse Architect,System Soft Technologies,Architect,"Tallahassee, FL",2024-01-12
4999,Data Scientist,Agile Staffing Groups,Biologist,"Chantilly, VA",2024-01-12
5000,Medical Lab Scientist (MLS) Blood Bank,NorthShore University HealthSystem,Biologist,"Elmhurst, IL",2024-01-12
5001,Medical Technologist (MT) Medical Lab Technician (MLT),University Hospitals,Biologist,"Cleveland, OH",2024-01-12
5002,Senior Data Scientist,In House Recruiter International Ltd,Biologist,"Little London, England, United Kingdom",2024-01-12
5003,Medical Laboratory Technologist - MT / Medical Laboratory Technologist - MLT,Cross Country Allied,Biologist,"Des Moines, IA",2024-01-12
5004,Data Architect,"Tech Army, LLC",Architect,"Tallahassee, FL",2024-01-12
5005,"Medical Laboratory Scientist or MLT (Hematology) - Full Time, 3rd Shift   *Sign-On Bonus Offered!",Wisconsin Diagnostic Laboratories,Biologist,"Milwaukee, WI",2024-01-12
5006,Construction Manager - Data Centers,The Haskell Company,Bridge Inspector,"Jacksonville, FL",2024-01-12
5007,Research Scientist Lead (Machine Learning and Artificial Intelligence),Samsung Research America (SRA),Biologist,"Mountain View, CA",2024-01-12
5008,Data Scientist,R.R. DONNELEY,Biologist,"Oregon, United States",2024-01-12
5009,"Medical Technologist (MT, MLS)",Ansible Government Solutions,Biologist,"Albuquerque, NM",2024-01-12
5010,MLT - Medical Laboratory Technologist,Actalent,Biologist,"Tulsa, OK",2024-01-12
5011,Customer Service Representative/Data Analyst/Data Entry Clerk/Urgent,Townepaucekltd,Claim Examiner,"Southport, England, United Kingdom",2024-01-12
5012,"Medical Laboratory Scientist or MLT (Hematology) - Full Time, 3rd Shift   *Sign-On Bonus Offered!",Wisconsin Diagnostic Laboratories,Biologist,"Milwaukee, WI",2024-01-12
5013,Medical Laboratory Technician(MLT) - Night Shift,Exceptional Healthcare Inc.,Biologist,"Bullhead City, AZ",2024-01-12
5014,Onsite Data Engineer,Accroid Inc,Computer Operator,"Austin, TX",2024-01-13
5015,Laboratory Scientist/MLS/CLS/MT Senior - Hematology - Evenings,VCU Health,Biologist,"Richmond, VA",2024-01-12
5016,Medical Laboratory Scientist MLT or MLS 7317,Afton Consulting Group,Biologist,"Tulsa, OK",2024-01-12
5017,Data Center Operating Engineer,CyberCoders,Computer Operator,"New York, NY",2024-01-13
5018,Medical Laboratory Technicians/Clinical Laboratory Technicians (MLT/CLT),"Sanford Federal, Inc",Biologist,"Temple, TX",2024-01-12
5019,Medical Laboratory Scientist MLT or MLS 7317,Gables Search Group,Biologist,"Tulsa, OK",2024-01-12
5020,Bioinformatician / Data Scientist / Computational Biologist,Novartis Science,Biologist,"Cambridge, MA",2024-01-12
5021,MLS (Medical Lab Scientist) - SJH,"Prospect Medical Holdings, Inc.",Biologist,"North Providence, RI",2024-01-12
5022,Solution Designer - Data,Tata Consultancy Services,Art Director,"Markham, Ontario, Canada",2024-01-12
5023,"Environment, Health and Safety Manager (Data Center Construction)",SAVI EHS,Bridge Inspector,"Wenatchee, WA",2024-01-12
5024,Data Governance Manager,BBC,Charter,"Newcastle upon Tyne, England, United Kingdom",2024-01-12
5025,Principal / Sr. Principal Digital Innovation Data Scientist - 11741,Northrop Grumman,Biologist,"Roy, UT",2024-01-12
5026,Medical Laboratory Scientist MLT or MLS 7318,"True North Consulting, LLC(Kansas City)",Biologist,"Tulsa, OK",2024-01-12
5027,"Registered Nurse Intensive Care Unit (Kamloops, BC) - Potential Relocation Assistance",WorkatHome-JobBoard,Anesthesiologist,"Calgary, Alberta, Canada",2024-01-12
5028,Data Scientist,Intellectt Inc,Biologist,"Urbandale, IA",2024-01-12
5029,Medical Laboratory Scientist MLT or MLS 7317,Gallin Associates,Biologist,"Tulsa, OK",2024-01-12
5030,Customer Service Representative/Data Analyst/Data Entry Clerk,Newyorkuniversity,Claim Examiner,"Beloeil, Quebec, Canada",2024-01-12
5031,Medical Laboratory Scientist MLT or MLS 7318,Retail Options,Biologist,"Tulsa, OK",2024-01-12
5032,"Medical Technologist (MT) / Medical Laboratory Tech (MLT) - Per Diem, Shift Varies",Deborah Heart and Lung Center,Biologist,"Browns Mills, NJ",2024-01-12
5033,"Medical Technologist (MT), Clinical Laboratory Scientist (CLS) or Medical Laboratory Technician (MLT)",Prairie Band Health Services,Biologist,"Kyle, SD",2024-01-12
5034,"Medical Technologist (MT), Clinical Laboratory Scientist (CLS) or Medical Laboratory Technician (MLT)",Prairie Band Health Services,Biologist,"Pine Ridge, SD",2024-01-12
5035,"Medical Technologist (MT) / Medical Laboratory Tech (MLT) -  Per Diem, Shift Varies",Deborah Heart and Lung Center,Biologist,"Browns Mills, NJ",2024-01-12
5036,"Medical Technologist (MT) / Medical Laboratory Tech (MLT) -  Per Diem, Shift Varies",Deborah Heart and Lung Center,Biologist,"Browns Mills, NJ",2024-01-12
5037,"Medical Technologist (MT), Clinical Laboratory Scientist (CLS) or Medical Laboratory Technician (MLT)",Prairie Band Health Services,Biologist,"Wanblee, SD",2024-01-12
5038,Data Scientist Lead - Property & Casualty Loss/Risk Modeling,USAA,Biologist,"Colorado Springs, CO",2024-01-12
5039,"Senior Data Scientist, Global Commercial & Advanced Analytics",The Tech Inc,Biologist,"Southampton, England, United Kingdom",2024-01-12
5040,Big Data Engineer,Compunnel Inc.,Computer Operator,"Phoenix, AZ",2024-01-13
5041,Customer Service Representative/Data Analyst/Data Entry Clerk Full Time,Bluebeacontruckwash,Claim Examiner,"Medicine Hat, Alberta, Canada",2024-01-12
5042,"Distinguished Engineer, Card Tech Data (Remote-Elligble)",Jobs for Humanity,Computer Operator,"Richmond, VA",2024-01-13
5043,Customer Service Representative/Data Analyst/Data Entry Clerk/,Krajcikcassin,Claim Examiner,"Longueuil, Quebec, Canada",2024-01-12
5044,Technical Lead DataStage,TekIntegral,Career-Guidance Technician,"Columbus, OH",2024-01-12
5045,Research Associate in Machine Learning,The University of Manchester,Charter,"Manchester, England, United Kingdom",2024-01-12
5046,Data Automation Assistant,Ladgov Corporation,Administrative Clerk,"Great Falls, MT",2024-01-12
5047,Database Engineer,Advanced Knowledge Tech LLC,Computer Operator,"Plano, TX",2024-01-13
5048,Lab - Medical Laboratory Scientist/ MLS,Cross Country Allied,Biologist,"Las Cruces, NM",2024-01-12
5049,Senior Data Governance Manager,BBC,Charter,"Newcastle upon Tyne, England, United Kingdom",2024-01-12
5050,Solution Architect 3DEXPERIENCE Data Analytics,Dassault Systèmes,Architect,"Warwick, England, United Kingdom",2024-01-12
5051,Medical Technologist MT/MLT (ASCP) - Sign on bonus,Connected Health Care,Biologist,"Las Cruces, NM",2024-01-12
5052,Datacenter Technician,"IDR, Inc.",Assembler,"Tacoma, WA",2024-01-12
5053,Medical Technologist/ MLT,ScionHealth,Biologist,"Lander, WY",2024-01-12
5054,Data Engineer IV - Max Digital (Data Engineering),ACV Auctions,Agricultural-Research Engineer,"Tennessee, United States",2024-01-12
5055,Clinical Data Abstractor -  STS Adult Cardiac - Part Time,Carta Healthcare,Abstractor,United States,2024-01-12
5056,Data Center Technician,JLL,Assembler,"Hazelwood, MO",2024-01-12
5057,DataStage Developer/Admin,SQUAD Techlab,Computer Operator,"Albany, NY",2024-01-13
5058,Helen Hamlyn Professor of Design,Royal College of Art,Art Director,"London, England, United Kingdom",2024-01-12
5059,Datacenter Technician,UST,Assembler,"Redmond, WA",2024-01-12
5060,AML/KYC Operations Specialist,Raisin,Cargo Checker,"Manchester, England, United Kingdom",2024-01-12
5061,Lead Data Engineer (FinOps),Jobs for Humanity,Computer Operator,"Dover, DE",2024-01-13
5062,Sr. Executive Assistant to CHRO at Leading Data Platform,Bloom Talent,Abstractor,"San Francisco, CA",2024-01-12
5063,Senior Scientist (Geosciences/Hydrogeology/Data Science),"Department of Regional Development, Manufacturing and Water",Biologist,"Brisbane, Queensland, Australia",2024-01-12
5064,Data Architect,Nuvoola AI,Architect,"Québec, Quebec, Canada",2024-01-12
5065,Junior SQL Data Engineer Permanent Contract,Belmont Lavan,Computer Operator,"London, England, United Kingdom",2024-01-13
5066,"Sr Product Manager I, Data Orchestration and Reliability",ESPN,Protective Officer,"New York, NY",2024-01-13
5067,Medical Laboratory Technologist - MT / Medical Laboratory Technologist - MLT,Cross Country Allied,Biologist,"Tucson, AZ",2024-01-12
5068,"Senior Data Analyst (Product Team) (Bangkok Based, relocation provided)",Agoda,Art Director,"Denver, CO",2024-01-12
5069,"Mgr, Data Engineering",Syneos Health,Electrician Supervisor,"Bridgewater, NJ",2024-01-15
5070,Medical Technologist/ MLT - Full Time Weekend Nights *Sign On*,Mercy,Biologist,"Springfield, MO",2024-01-12
5071,Data Scientist (OIG) - Full Performance Level,National Reconnaissance Office (NRO),Can Inspector,"Chantilly, VA",2024-01-15
5072,Data Engineer,257,Computer Operator,"New York, United States",2024-01-13
5073,Equipment Manager (MLS NEXT Pro),Seattle Sounders FC,Administrative Assistant,"Seattle, WA",2024-01-12
5074,"Python Data Engineer with Ansible / Charlotte, NC",Lorven Technologies Inc.,Computer Operator,"Charlotte, NC",2024-01-13
5075,"SQL Database Architect - Streetsboro, OH (on-site 2-3 Days)",Getinge,Architect,"Streetsboro, OH",2024-01-12
5076,Senior Data Analyst Remote position,Avani Tech Solutions Private Limited,Consultant Education,"Columbus, OH",2024-01-13
5077,Business Intelligence and Data Warehouse Developer,City of Philadelphia,Agricultural-Research Engineer,"Philadelphia, PA",2024-01-12
5078,Data Architect / Modeler,Accuro,Architect,"Twinsburg, OH",2024-01-12
5079,AL/ML Engineer,HARMAN International,Computer Operator,"Hemel Hempstead, England, United Kingdom",2024-01-13
5080,Lead Data Engineer,Infosys,Computer Operator,"Austin, TX",2024-01-13
5081,Data Entry Processor - Part Time,WebTPA,Administrative Clerk,"San Antonio, TX",2024-01-12
5082,Lead Data Utilities,BHP,Charter,"Perth, Western Australia, Australia",2024-01-12
5083,"Data Engineering Manager, Data Science",Adobe,Supervisor Pipelines,"San Jose, CA",2024-01-17
5084,"Senior Data Analyst (Product Team) (Bangkok Based, relocation provided)",Agoda,Art Director,"Detroit, MI",2024-01-12
5085,Tech Lead/Azure Data Engineer,Purple Drive Technologies,Computer Operator,"Plano, TX",2024-01-13
5086,Azure Data Engineer,E-Solutions,Computer Operator,"Calgary, Alberta, Canada",2024-01-13
5087,RN-Clinical Data Abstractor,Reid Health,Abstractor,"Richmond, IN",2024-01-12
5088,"Data Entry Specialist - 2nd Shift - Fire, Life Safety & Security - Irving, TX",Siemens,Bouncer,"Irving, TX",2024-01-12
5089,Data Scientist - TS clearance. Eligible for SCI.,Vistra,Agricultural-Research Engineer,"Tampa, FL",2024-01-12
5090,Data Engineer,Insight Global,Agricultural-Research Engineer,"Boca Raton, FL",2024-01-12
5091,Data Center Mechanical Lead / HVAC,Cyxtera Technologies,Aeronautical-Design Engineer,"Weehawken, NJ",2024-01-12
5092,B-Public Health Nurse (PHN-01 ML),Saskatchewan Health Authority,Christian Science Nurse,"Meadow Lake, Saskatchewan, Canada",2024-01-12
5093,Data Engineer,Accroid Inc,Computer Operator,"Eden Prairie, MN",2024-01-13
5094,"Machine Learning Engineer - Abbott Park, IL or Columbus, OH",Abbott,Computer Operator,"Illinois, United States",2024-01-13
5095,"GCP Data Engineer at Orlando, FL",XCUTIVES Inc.,Computer Operator,"Orlando, FL",2024-01-13
5096,Data Cable Engineer,Digital Waffle,Computer Operator,"Brentford, England, United Kingdom",2024-01-13
5097,Senior Machine Learning Engineer,Fieldpiece Instruments,Agricultural-Research Engineer,"Orange County, CA",2024-01-12
5098,Senior Machine Learning Engineer - AI,Recruiting from Scratch,Agricultural-Research Engineer,"South Venice, FL",2024-01-12
5099,Senior Data Engineer (On-Site),PrismHR,Agricultural-Research Engineer,"Sarasota, FL",2024-01-12
5100,Staff Product Designer- Data Security,Zscaler,Art Director,"San Jose, CA",2024-01-12
5101,Data Center Engineer - Memphis,DeRisk Technologies,Agricultural-Research Engineer,"Memphis, TN",2024-01-12
5102,Senior Data Designer,Strategic Systems Inc,Art Director,"Westfield Center, OH",2024-01-12
5103,Sr. Data Engineer (Hybrid),Jobs for Humanity,Computer Operator,"Dover, DE",2024-01-13
5104,Senior Data Engineer - Cloud Data Integration,Sammons Financial Group Companies,Agricultural-Research Engineer,Greater Sioux Falls Area,2024-01-12
5105,"Staff Machine Learning Engineer, Series A",Recruiting from Scratch,Agricultural-Research Engineer,"South Venice, FL",2024-01-12
5106,Python Data Engineer,"Logic20/20, Inc.",Computer Operator,"San Diego, CA",2024-01-13
5107,Database Developer,Btechnical Group,Computer Operator,"Dallas, TX",2024-01-13
5108,Senior Marketing Data Analyst,First International Bank & Trust,Architect,"Fargo, ND",2024-01-12
5109,"Data Engineer at Phoenix, AZ OR Charlotte, NC",XCUTIVES Inc.,Computer Operator,"Phoenix, AZ",2024-01-13
5110,"ONSITE: Data Engineer GCP, Phoenix, AZ","Conch Technologies, Inc",Computer Operator,"Phoenix, AZ",2024-01-13
5111,Construction Manager - Critical Facilities / Data Centers,Align,Bridge Inspector,"Plano, TX",2024-01-12
5112,Database Developer,Cisco,Computer Operator,"Richmond, VA",2024-01-13
5113,Python Data Engineer,Luxoft,Computer Operator,"New York, United States",2024-01-13
5114,"Data & Reporting Analyst, Credit, Collections & Billing",Varian,Billing Clerk,"Atlanta, GA",2024-01-12
5115,"Manager, Data Scientist - Biopharma",Pfizer,Biologist,"San Francisco, CA",2024-01-12
5116,Data Scientist,Archetype Permanent Solutions,Biologist,"Dallas, TX",2024-01-12
5117,Child Care Data Analysis Coordinator,City of Windsor,Child-Care Attendant School,"Windsor, Ontario, Canada",2024-01-12
5118,Data Scientist Direct Hire (12 Month Register),Internal Revenue Service,Chemist,"Huntsville, AL",2024-01-12
